,AAVEUSDT,ADAUSDT,AVAXUSDT,BCHUSDT,BNBUSDT,BTCUSDT,DOGEUSDT,ENAUSDT,ETHUSDT,LINKUSDT,LTCUSDT,PAXGUSDT,PEPEUSDT,SOLUSDT,SUIUSDT,TONUSDT,TRXUSDT,UNIUSDT,XRPUSDT,ZECUSDT
2025-01-04 08:00:00+00:00,339.71,1.0629,41.5,472.7,714.51,97906.07,0.38404,1.1757,3585.01,23.0,110.75,2646.0,2.093e-05,215.72,5.0182,5.744,0.2675,14.901,2.4329,59.21
2025-01-04 09:00:00+00:00,342.02,1.0626,41.51,472.3,715.56,97690.37,0.38826,1.1891,3589.55,23.01,111.2,2645.0,2.102e-05,215.83,5.052,5.747,0.2679,14.854,2.4464,59.33
2025-01-04 10:00:00+00:00,341.69,1.0607,41.57,473.2,714.19,97789.32,0.38859,1.1926,3588.09,23.06,112.1,2647.0,2.099e-05,215.66,5.1962,5.755,0.2677,14.856,2.4393,59.12
2025-01-04 11:00:00+00:00,342.16,1.0614,41.45,474.2,714.21,97889.39,0.39167,1.1959,3602.01,23.06,111.39,2647.0,2.107e-05,216.45,5.1712,5.765,0.2683,14.961,2.4407,59.34
2025-01-04 12:00:00+00:00,349.8,1.0698,41.71,477.1,717.02,97888.12,0.3891,1.2334,3635.52,23.52,111.63,2648.0,2.119e-05,217.04,5.1883,5.802,0.2709,15.217,2.45,59.98
2025-01-04 13:00:00+00:00,359.32,1.0796,41.91,478.6,715.25,97973.05,0.39376,1.2799,3644.0,23.72,111.98,2645.0,2.122e-05,217.03,5.2197,5.783,0.271,15.307,2.4541,60.08
2025-01-04 14:00:00+00:00,354.23,1.0889,42.02,482.0,716.77,98035.04,0.39219,1.2912,3636.99,23.71,112.3,2645.0,2.12e-05,215.88,5.255,5.802,0.2724,15.335,2.4583,60.21
2025-01-04 15:00:00+00:00,348.27,1.0653,41.07,475.6,709.38,97657.94,0.37938,1.2636,3607.81,23.17,110.7,2644.0,2.068e-05,214.32,5.1758,5.71,0.2691,15.128,2.4115,59.08
2025-01-04 16:00:00+00:00,353.63,1.0762,41.24,476.8,710.79,97704.6,0.38199,1.2388,3622.09,23.37,111.17,2646.0,2.076e-05,214.4,5.142,5.728,0.2728,15.226,2.4196,59.24
2025-01-04 17:00:00+00:00,353.38,1.0734,41.61,478.5,712.71,98016.26,0.38477,1.2444,3633.31,23.42,111.21,2646.0,2.087e-05,215.75,5.1427,5.752,0.27,15.208,2.427,59.6
2025-01-04 18:00:00+00:00,354.88,1.0676,41.62,475.4,711.7,97961.56,0.38245,1.2488,3626.73,23.5,110.79,2646.0,2.086e-05,215.54,5.1666,5.74,0.2697,15.332,2.4198,59.26
2025-01-04 19:00:00+00:00,355.79,1.0728,41.95,476.1,711.92,98166.26,0.38405,1.2431,3631.14,23.63,111.03,2645.0,2.098e-05,215.58,5.2144,5.748,0.2695,15.316,2.4234,59.33
2025-01-04 20:00:00+00:00,355.81,1.0782,42.44,477.4,714.48,98599.02,0.38711,1.2503,3660.47,23.76,111.05,2648.0,2.122e-05,216.43,5.2389,5.754,0.2699,15.296,2.4348,59.67
2025-01-04 21:00:00+00:00,354.65,1.0762,42.82,476.0,713.3,98362.43,0.39086,1.2409,3658.11,23.77,111.24,2650.0,2.115e-05,216.06,5.2803,5.749,0.2697,15.312,2.4241,59.01
2025-01-04 22:00:00+00:00,353.32,1.0745,42.77,476.9,714.65,98417.25,0.39626,1.2408,3660.09,23.75,111.05,2646.0,2.117e-05,217.2,5.3442,5.742,0.2701,15.332,2.4294,59.16
2025-01-04 23:00:00+00:00,351.6,1.0707,42.63,478.9,713.41,98220.5,0.39483,1.2339,3656.88,23.6,111.21,2647.0,2.112e-05,216.67,5.2902,5.725,0.2697,15.277,2.4201,59.21
2025-01-05 00:00:00+00:00,349.16,1.0637,42.56,474.8,712.66,98213.43,0.39229,1.2278,3650.11,23.48,110.89,2649.0,2.115e-05,217.04,5.2651,5.702,0.2663,15.233,2.4085,58.81
2025-01-05 01:00:00+00:00,344.85,1.061,41.99,473.0,710.55,98123.53,0.39136,1.2241,3636.78,23.3,110.87,2647.0,2.102e-05,215.71,5.2555,5.688,0.2666,15.099,2.3886,58.36
2025-01-05 02:00:00+00:00,348.32,1.0621,42.03,474.1,712.41,98227.48,0.39007,1.214,3641.41,23.38,111.25,2646.0,2.134e-05,217.08,5.2141,5.702,0.2661,15.094,2.3929,58.8
2025-01-05 03:00:00+00:00,347.56,1.0583,42.28,473.2,712.3,98187.96,0.38873,1.2106,3637.79,23.34,111.84,2653.0,2.118e-05,217.96,5.2197,5.708,0.2662,15.118,2.3903,58.61
2025-01-05 04:00:00+00:00,350.75,1.0706,42.8,474.9,713.68,98357.46,0.3916,1.2184,3644.3,23.68,112.58,2651.0,2.123e-05,218.01,5.2247,5.707,0.2661,15.213,2.4012,59.41
2025-01-05 05:00:00+00:00,346.83,1.0756,42.28,472.6,711.39,98358.98,0.3895,1.2085,3632.65,23.45,112.28,2647.0,2.107e-05,216.4,5.2105,5.689,0.2656,15.075,2.3954,58.74
2025-01-05 06:00:00+00:00,349.14,1.0896,42.57,474.2,712.21,98451.47,0.39004,1.2084,3639.08,23.58,112.03,2647.0,2.106e-05,216.63,5.1956,5.69,0.2656,15.132,2.4072,58.89
2025-01-05 07:00:00+00:00,346.28,1.0934,42.28,472.8,712.44,98268.77,0.38977,1.2036,3631.56,23.5,111.89,2650.0,2.097e-05,216.47,5.1678,5.683,0.2661,15.094,2.4006,59.08
2025-01-05 08:00:00+00:00,345.1,1.0859,41.92,469.4,711.29,97861.04,0.38627,1.1954,3620.01,23.31,110.99,2652.0,2.075e-05,215.17,5.1583,5.675,0.2644,15.019,2.3823,58.81
2025-01-05 09:00:00+00:00,343.39,1.0788,41.62,468.7,705.7,97652.2,0.38294,1.214,3609.46,23.09,110.76,2649.0,2.062e-05,213.19,5.15,5.647,0.2636,14.907,2.3493,57.79
2025-01-05 10:00:00+00:00,344.97,1.0788,41.63,468.7,708.21,97737.48,0.3833,1.2628,3615.62,23.17,111.21,2649.0,2.068e-05,214.08,5.1942,5.673,0.263,15.004,2.3415,58.12
2025-01-05 11:00:00+00:00,344.94,1.0734,41.77,468.4,708.05,97641.63,0.38226,1.279,3613.47,23.09,111.64,2646.0,2.071e-05,213.93,5.1951,5.679,0.263,15.051,2.3527,58.01
2025-01-05 12:00:00+00:00,344.42,1.0782,41.72,468.9,707.31,97770.01,0.38124,1.2804,3614.08,23.11,112.19,2647.0,2.063e-05,213.61,5.1654,5.7,0.2632,15.04,2.3589,57.97
2025-01-05 13:00:00+00:00,343.2,1.0923,41.63,467.0,706.57,97689.96,0.3792,1.257,3614.65,23.07,111.93,2649.0,2.063e-05,212.59,5.1864,5.682,0.263,14.944,2.3665,57.69
2025-01-05 14:00:00+00:00,343.81,1.0952,41.79,467.7,707.04,97855.06,0.38187,1.2518,3623.11,23.2,112.05,2653.0,2.061e-05,213.29,5.2359,5.674,0.2628,15.065,2.3753,57.91
2025-01-05 15:00:00+00:00,342.23,1.0902,41.78,467.5,708.06,98028.98,0.38364,1.28,3629.6,23.3,112.29,2653.0,2.066e-05,213.59,5.2261,5.679,0.2628,15.039,2.3683,57.93
2025-01-05 16:00:00+00:00,343.8,1.0821,41.82,467.0,706.58,98035.17,0.38268,1.2507,3628.01,23.3,112.42,2650.0,2.058e-05,212.47,5.209,5.687,0.2623,15.141,2.3667,57.75
2025-01-05 17:00:00+00:00,341.07,1.0879,41.88,465.7,704.47,97731.08,0.381,1.2394,3627.81,23.25,112.09,2650.0,2.043e-05,212.65,5.2061,5.674,0.2621,15.067,2.3795,57.38
2025-01-05 18:00:00+00:00,341.82,1.0927,42.29,467.5,705.21,97918.91,0.38207,1.2279,3630.75,23.44,112.43,2649.0,2.053e-05,212.47,5.1954,5.679,0.2622,15.141,2.403,57.91
2025-01-05 19:00:00+00:00,341.84,1.0918,42.41,468.4,705.84,98079.63,0.38212,1.2368,3637.78,23.35,112.65,2649.0,2.055e-05,212.79,5.2258,5.672,0.2625,15.189,2.3837,58.03
2025-01-05 20:00:00+00:00,340.68,1.0889,42.37,470.4,706.46,98275.71,0.3813,1.2498,3635.77,23.31,112.95,2646.0,2.056e-05,213.01,5.2336,5.687,0.2627,15.185,2.3976,58.3
2025-01-05 21:00:00+00:00,341.92,1.0882,42.7,471.9,707.99,98496.52,0.38235,1.2483,3645.66,23.51,114.42,2646.0,2.069e-05,213.85,5.2343,5.699,0.2629,15.232,2.3918,58.41
2025-01-05 22:00:00+00:00,343.11,1.0964,43.05,471.8,708.82,98695.21,0.38352,1.2543,3645.32,23.58,116.02,2646.0,2.076e-05,214.22,5.2615,5.711,0.2629,15.26,2.4031,58.6
2025-01-05 23:00:00+00:00,341.7,1.0911,43.11,470.9,709.29,98363.61,0.3823,1.2626,3635.99,23.58,115.72,2645.0,2.072e-05,213.41,5.2443,5.724,0.2627,15.159,2.3994,58.45
2025-01-06 00:00:00+00:00,337.3,1.0766,42.22,467.6,708.01,98217.23,0.37885,1.266,3621.74,23.16,114.98,2648.0,2.04e-05,212.16,5.1796,5.683,0.2606,15.127,2.3895,57.72
2025-01-06 01:00:00+00:00,341.46,1.0949,43.01,471.1,712.42,98759.43,0.38298,1.2618,3648.84,23.61,116.17,2649.0,2.067e-05,214.67,5.1985,5.704,0.2618,15.119,2.4191,58.46
2025-01-06 02:00:00+00:00,343.43,1.0842,42.86,473.9,713.2,98815.39,0.38515,1.264,3658.46,23.68,115.95,2654.0,2.081e-05,215.6,5.2526,5.736,0.2634,15.477,2.405,58.97
2025-01-06 03:00:00+00:00,346.05,1.0901,43.67,475.1,712.38,99037.57,0.38595,1.2484,3664.92,24.05,115.57,2654.0,2.085e-05,215.61,5.2329,5.754,0.2638,15.392,2.4121,59.17
2025-01-06 04:00:00+00:00,347.26,1.0902,43.74,474.4,712.31,99466.09,0.38777,1.2481,3672.68,23.99,115.35,2653.0,2.086e-05,215.85,5.2215,5.732,0.2645,15.499,2.4163,59.51
2025-01-06 05:00:00+00:00,347.03,1.0875,43.72,474.5,714.03,99600.0,0.38678,1.2347,3680.61,23.92,114.85,2651.0,2.094e-05,215.57,5.1961,5.723,0.2655,15.492,2.4043,59.31
2025-01-06 06:00:00+00:00,342.77,1.0821,43.57,472.5,714.9,99512.21,0.38417,1.2186,3666.22,23.72,114.36,2644.0,2.081e-05,214.94,5.1811,5.707,0.2646,15.339,2.412,59.3
2025-01-06 07:00:00+00:00,340.25,1.0784,43.19,471.7,714.35,99318.7,0.38321,1.2116,3650.75,23.52,113.59,2646.0,2.063e-05,215.22,5.1753,5.703,0.2638,15.18,2.3927,59.16
2025-01-06 08:00:00+00:00,337.51,1.0767,43.64,470.8,712.36,99043.49,0.38263,1.1996,3640.9,23.37,113.0,2643.0,2.047e-05,214.02,5.1625,5.676,0.263,15.054,2.3797,58.3
2025-01-06 09:00:00+00:00,338.64,1.0798,43.81,471.1,716.56,98999.99,0.38564,1.1949,3644.75,23.46,113.03,2644.0,2.054e-05,214.4,5.1508,5.671,0.2629,15.007,2.3858,58.48
2025-01-06 10:00:00+00:00,338.7,1.0787,44.04,469.5,718.99,98767.96,0.38529,1.2076,3637.87,23.47,113.37,2645.0,2.057e-05,215.03,5.164,5.69,0.2632,15.007,2.3869,58.63
2025-01-06 11:00:00+00:00,343.09,1.0848,44.27,473.4,718.69,99259.99,0.38677,1.215,3654.52,23.83,113.6,2654.0,2.075e-05,216.26,5.1911,5.711,0.2636,15.043,2.3959,59.15
2025-01-06 12:00:00+00:00,342.44,1.0769,44.18,470.9,718.11,99157.12,0.38499,1.1981,3642.52,23.87,112.42,2655.0,2.067e-05,216.82,5.1971,5.692,0.265,14.931,2.392,58.69
2025-01-06 13:00:00+00:00,343.42,1.0776,44.0,472.5,717.4,99492.51,0.3861,1.2034,3651.03,23.98,112.85,2644.0,2.081e-05,218.7,5.2169,5.719,0.2661,15.049,2.399,59.09
2025-01-06 14:00:00+00:00,344.95,1.0915,44.33,474.9,720.92,100737.03,0.39048,1.2258,3685.47,24.13,114.01,2646.0,2.099e-05,221.05,5.2738,5.725,0.2664,15.231,2.4288,59.68
2025-01-06 15:00:00+00:00,348.96,1.0954,44.74,480.1,725.75,102147.95,0.38959,1.2325,3714.45,24.38,114.41,2648.0,2.115e-05,221.62,5.2656,5.74,0.2674,15.32,2.4363,60.63
2025-01-06 16:00:00+00:00,348.66,1.1058,44.68,483.4,732.17,102158.67,0.38989,1.2205,3710.18,24.38,116.01,2649.0,2.114e-05,220.85,5.2653,5.777,0.2688,15.319,2.4442,60.94
2025-01-06 17:00:00+00:00,342.44,1.0936,44.07,480.0,728.29,101831.95,0.38772,1.1979,3673.87,23.92,114.67,2644.0,2.092e-05,218.72,5.2232,5.727,0.2679,15.005,2.4165,60.29
2025-01-06 18:00:00+00:00,344.1,1.1038,44.26,480.2,728.81,101738.8,0.38901,1.1983,3682.22,23.93,114.6,2646.0,2.09e-05,218.84,5.18,5.735,0.2678,15.13,2.4262,59.63
2025-01-06 19:00:00+00:00,346.18,1.107,44.32,481.3,732.3,101817.22,0.389,1.2011,3687.44,23.91,114.58,2647.0,2.099e-05,220.0,5.2031,5.749,0.2684,15.154,2.4249,59.85
2025-01-06 20:00:00+00:00,343.49,1.1062,44.17,480.5,739.33,102127.38,0.38864,1.1928,3683.49,23.88,113.65,2647.0,2.09e-05,218.54,5.1662,5.73,0.2687,15.117,2.4196,59.45
2025-01-06 21:00:00+00:00,340.35,1.1,43.97,477.6,741.98,101611.92,0.3866,1.1732,3667.16,23.82,113.17,2650.0,2.062e-05,217.85,5.0957,5.699,0.268,15.046,2.413,59.09
2025-01-06 22:00:00+00:00,339.9,1.099,43.99,479.8,737.95,102011.98,0.3878,1.1784,3678.52,23.8,113.51,2652.0,2.074e-05,218.54,5.0676,5.703,0.2683,15.031,2.4214,59.49
2025-01-06 23:00:00+00:00,341.5,1.0934,44.05,483.0,729.42,102235.6,0.38782,1.172,3687.45,23.83,114.01,2655.0,2.078e-05,218.22,5.09,5.708,0.2684,15.077,2.42,60.41
2025-01-07 00:00:00+00:00,338.51,1.0891,44.12,482.7,726.61,102042.46,0.38868,1.1697,3675.14,23.61,113.69,2653.0,2.06e-05,217.78,5.0746,5.747,0.269,14.982,2.407,58.42
2025-01-07 01:00:00+00:00,342.17,1.0919,44.05,482.7,727.22,101915.66,0.39581,1.1732,3694.55,23.82,114.53,2649.0,2.069e-05,218.11,5.0881,5.757,0.27,15.088,2.4145,58.71
2025-01-07 02:00:00+00:00,337.83,1.0816,43.64,480.3,727.54,101677.66,0.39129,1.1431,3678.07,23.48,113.14,2649.0,2.044e-05,216.59,5.065,5.692,0.2693,14.921,2.3944,57.61
2025-01-07 03:00:00+00:00,339.29,1.0874,43.88,480.0,728.92,101708.08,0.39181,1.1615,3682.25,23.51,113.32,2651.0,2.053e-05,217.34,5.0756,5.702,0.2695,15.0,2.4048,57.6
2025-01-07 04:00:00+00:00,337.43,1.0875,43.69,477.0,727.34,101667.02,0.39086,1.1457,3673.52,23.42,112.56,2652.0,2.049e-05,216.18,5.0596,5.692,0.2705,14.917,2.4064,57.54
2025-01-07 05:00:00+00:00,338.93,1.0877,43.99,477.3,730.56,101743.47,0.39048,1.1572,3669.38,23.46,112.94,2653.0,2.049e-05,216.51,5.0772,5.684,0.2705,14.894,2.4309,57.44
2025-01-07 06:00:00+00:00,339.33,1.0989,44.08,478.8,731.37,101820.53,0.39059,1.1609,3672.6,23.64,113.63,2654.0,2.059e-05,216.36,5.0764,5.713,0.2707,14.967,2.4464,57.69
2025-01-07 07:00:00+00:00,337.58,1.1025,43.79,477.6,730.5,101664.81,0.39168,1.1574,3667.77,23.4,112.92,2650.0,2.05e-05,216.04,5.0656,5.703,0.2701,14.898,2.4275,57.62
2025-01-07 08:00:00+00:00,337.28,1.1391,43.94,478.0,730.37,101905.08,0.3964,1.1674,3674.63,23.59,113.34,2652.0,2.068e-05,216.6,5.125,5.752,0.2701,14.974,2.4417,57.96
2025-01-07 09:00:00+00:00,335.09,1.1394,43.74,474.5,726.82,101723.19,0.39358,1.153,3661.09,23.53,112.79,2652.0,2.055e-05,215.1,5.1255,5.701,0.2696,14.912,2.4477,57.68
2025-01-07 10:00:00+00:00,334.45,1.1398,43.58,473.4,728.08,101406.78,0.39148,1.1471,3657.61,23.45,112.71,2652.0,2.051e-05,214.88,5.1372,5.707,0.2697,14.916,2.4565,57.02
2025-01-07 11:00:00+00:00,333.3,1.1341,43.13,468.9,726.57,100830.86,0.38512,1.1521,3639.27,23.19,111.45,2657.0,2.028e-05,214.06,5.1342,5.682,0.2691,14.784,2.422,56.84
2025-01-07 12:00:00+00:00,332.63,1.1321,42.97,468.2,724.34,100750.89,0.38606,1.1611,3633.42,23.13,110.63,2661.0,2.028e-05,213.49,5.0994,5.678,0.2691,14.803,2.4138,57.14
2025-01-07 13:00:00+00:00,332.57,1.1316,43.04,468.8,724.68,100636.8,0.38655,1.1505,3636.0,23.31,111.13,2666.0,2.034e-05,213.85,5.0754,5.721,0.2697,14.847,2.4257,57.13
2025-01-07 14:00:00+00:00,326.25,1.1139,42.34,461.3,717.11,99979.69,0.38019,1.1502,3568.75,22.88,109.38,2661.0,1.994e-05,211.64,4.9935,5.671,0.2679,14.613,2.3943,55.83
2025-01-07 15:00:00+00:00,315.92,1.0452,40.89,447.0,709.23,97952.26,0.36398,1.1085,3462.64,22.06,106.15,2655.0,1.913e-05,207.76,4.8929,5.481,0.2586,14.091,2.3139,53.91
2025-01-07 16:00:00+00:00,314.85,1.0428,40.81,447.2,708.67,97733.58,0.36651,1.1008,3458.06,21.94,105.94,2655.0,1.902e-05,207.55,4.9079,5.476,0.2585,14.119,2.3123,53.52
2025-01-07 17:00:00+00:00,312.76,1.0292,40.42,445.5,705.43,97277.31,0.3631,1.0939,3442.55,21.78,105.78,2659.0,1.891e-05,206.43,4.832,5.444,0.2571,13.949,2.3015,53.64
2025-01-07 18:00:00+00:00,310.4,1.009,40.26,442.9,702.36,96750.86,0.35566,1.0805,3421.82,21.61,104.77,2652.0,1.878e-05,205.06,4.8343,5.407,0.2551,13.778,2.2949,52.7
2025-01-07 19:00:00+00:00,308.31,1.0092,39.85,440.9,696.97,96451.98,0.35397,1.0578,3385.67,21.48,103.62,2653.0,1.865e-05,204.56,4.8876,5.354,0.2541,13.635,2.2827,52.56
2025-01-07 20:00:00+00:00,309.25,1.0066,39.83,440.1,696.17,96533.35,0.35237,1.0618,3396.62,21.45,103.19,2648.0,1.874e-05,204.36,4.9241,5.371,0.254,13.665,2.2771,52.5
2025-01-07 21:00:00+00:00,306.77,0.9918,39.57,436.6,691.85,96501.22,0.34843,1.0401,3363.32,21.24,102.25,2649.0,1.853e-05,202.12,4.81,5.324,0.2532,13.547,2.2698,51.63
2025-01-07 22:00:00+00:00,309.54,1.0049,39.8,439.9,696.62,97164.0,0.35238,1.0548,3396.7,21.64,103.53,2658.0,1.871e-05,203.71,4.8358,5.357,0.2535,13.682,2.2964,52.32
2025-01-07 23:00:00+00:00,306.88,0.9892,39.21,436.9,698.01,96954.61,0.348,1.0357,3381.31,21.38,102.72,2652.0,1.859e-05,202.17,4.7852,5.316,0.2526,13.531,2.2712,52.27
2025-01-08 00:00:00+00:00,311.36,1.0178,39.81,441.5,705.54,97268.49,0.3536,1.0446,3411.71,21.69,104.71,2656.0,1.89e-05,202.62,4.8407,5.356,0.2547,13.82,2.3316,53.33
2025-01-08 01:00:00+00:00,308.28,1.0072,39.33,439.3,699.94,96907.15,0.34986,1.0332,3391.32,21.43,104.2,2654.0,1.866e-05,201.26,4.7796,5.327,0.2536,13.651,2.3463,52.75
2025-01-08 02:00:00+00:00,305.81,1.0016,39.12,438.8,699.31,96878.14,0.34911,1.0191,3382.9,21.29,103.92,2653.0,1.849e-05,200.11,4.7579,5.302,0.2529,13.623,2.3355,52.14
2025-01-08 03:00:00+00:00,302.42,0.9978,38.9,438.2,697.26,96525.2,0.35441,1.008,3360.31,21.15,103.09,2650.0,1.852e-05,198.67,4.6985,5.244,0.2516,13.483,2.3198,51.98
2025-01-08 04:00:00+00:00,300.95,0.9901,38.48,433.8,694.01,96274.81,0.34979,0.9982,3348.12,20.98,102.46,2650.0,1.838e-05,196.97,4.688,5.193,0.2501,13.343,2.3098,51.45
2025-01-08 05:00:00+00:00,299.6,0.9882,38.54,434.4,691.26,96492.01,0.34898,0.9812,3351.41,20.94,102.7,2653.0,1.828e-05,196.1,4.6646,5.192,0.2511,13.36,2.2974,51.68
2025-01-08 06:00:00+00:00,292.01,0.9625,37.59,426.9,682.51,95284.31,0.34086,0.9667,3308.77,20.54,100.6,2651.0,1.788e-05,193.45,4.5503,5.107,0.2465,13.017,2.2614,50.61
2025-01-08 07:00:00+00:00,298.61,0.9828,38.36,433.5,694.65,95657.09,0.34442,0.9849,3354.59,20.88,102.59,2658.0,1.827e-05,195.71,4.5822,5.204,0.2492,13.29,2.2863,51.37
2025-01-08 08:00:00+00:00,299.75,0.9981,38.84,437.2,702.33,95945.99,0.34975,0.9902,3366.14,20.99,103.27,2655.0,1.838e-05,197.36,4.6101,5.268,0.25,13.374,2.3245,51.57
2025-01-08 09:00:00+00:00,296.75,0.9844,38.42,434.1,699.04,95432.82,0.34581,0.9773,3347.48,20.83,103.05,2654.0,1.816e-05,195.96,4.5584,5.258,0.2496,13.277,2.3069,51.21
2025-01-08 10:00:00+00:00,298.89,0.9955,38.5,436.2,698.66,95961.02,0.34922,0.9746,3362.45,20.97,103.18,2655.0,1.826e-05,197.21,4.5932,5.265,0.2502,13.37,2.3298,51.42
2025-01-08 11:00:00+00:00,295.7,0.9833,38.14,433.2,695.92,95134.92,0.34671,0.9745,3349.79,20.73,102.13,2655.0,1.804e-05,195.5,4.5474,5.229,0.2491,13.293,2.3262,51.01
2025-01-08 12:00:00+00:00,293.86,0.9782,37.78,432.2,693.09,94888.01,0.34179,0.949,3339.62,20.59,101.71,2657.0,1.793e-05,195.06,4.5275,5.243,0.2493,13.193,2.3128,50.65
2025-01-08 13:00:00+00:00,294.12,0.9678,38.02,435.0,696.35,95384.0,0.3464,0.9552,3358.25,20.7,102.26,2660.0,1.808e-05,197.14,4.5417,5.275,0.2507,13.257,2.3139,50.78
2025-01-08 14:00:00+00:00,296.7,0.9785,38.29,436.9,695.28,95288.01,0.34828,0.9611,3369.53,20.75,102.4,2665.0,1.825e-05,197.73,4.6284,5.331,0.2515,13.334,2.3169,50.7
2025-01-08 15:00:00+00:00,293.69,0.9746,38.18,438.4,693.49,95493.77,0.3464,0.9583,3346.73,20.67,102.84,2671.0,1.814e-05,197.8,4.6143,5.347,0.2521,13.244,2.3091,50.79
2025-01-08 16:00:00+00:00,288.22,0.9473,37.38,434.1,686.91,94787.87,0.33867,0.9336,3314.03,20.32,100.98,2670.0,1.778e-05,194.68,4.5009,5.272,0.2499,12.993,2.2747,49.48
2025-01-08 17:00:00+00:00,285.09,0.9434,37.41,430.4,689.38,94030.82,0.33419,0.9604,3263.06,20.25,100.45,2662.0,1.758e-05,193.2,4.5971,5.253,0.2476,12.862,2.2815,49.38
2025-01-08 18:00:00+00:00,285.95,0.9357,37.42,433.5,691.09,94242.61,0.33615,0.9533,3282.83,20.37,100.75,2664.0,1.77e-05,193.95,4.6588,5.283,0.2487,12.95,2.3023,49.44
2025-01-08 19:00:00+00:00,292.54,0.9127,37.21,431.0,689.57,94243.89,0.33565,0.9559,3280.68,20.2,100.24,2663.0,1.762e-05,194.32,4.6446,5.286,0.2484,12.927,2.3157,49.54
2025-01-08 20:00:00+00:00,289.33,0.9244,37.08,431.3,689.63,93980.0,0.33625,0.9504,3285.68,20.18,100.38,2669.0,1.76e-05,195.76,4.634,5.269,0.249,12.906,2.3232,49.93
2025-01-08 21:00:00+00:00,289.9,0.9294,37.13,431.8,691.29,94468.97,0.33641,0.9521,3299.35,20.26,100.36,2666.0,1.763e-05,195.04,4.6852,5.289,0.249,12.936,2.3394,50.07
2025-01-08 22:00:00+00:00,295.01,0.953,37.53,435.0,697.29,95290.93,0.34399,0.9688,3333.14,20.62,101.98,2664.0,1.787e-05,197.84,4.9045,5.327,0.2506,13.136,2.3886,50.47
2025-01-08 23:00:00+00:00,293.31,0.9468,37.43,434.4,696.03,95060.61,0.3423,0.9768,3327.29,20.44,101.43,2665.0,1.782e-05,197.48,4.8961,5.309,0.2505,13.118,2.3731,50.24
2025-01-09 00:00:00+00:00,296.42,0.9491,37.54,435.4,698.74,95135.3,0.34408,0.9738,3342.2,20.61,101.99,2671.0,1.801e-05,197.9,4.8551,5.326,0.2508,13.249,2.376,50.57
2025-01-09 01:00:00+00:00,297.44,0.9488,37.48,435.2,699.8,94983.82,0.34263,0.9717,3345.96,20.51,101.59,2668.0,1.795e-05,197.78,4.8391,5.318,0.2505,13.244,2.3728,50.65
2025-01-09 02:00:00+00:00,296.5,0.9454,37.43,434.6,699.72,94776.99,0.34182,0.9519,3341.18,20.5,101.94,2666.0,1.795e-05,197.13,4.8288,5.317,0.2484,13.204,2.3611,50.52
2025-01-09 03:00:00+00:00,291.32,0.9363,37.07,433.3,696.3,94027.9,0.33823,0.9353,3324.74,20.29,101.66,2669.0,1.795e-05,194.35,4.7736,5.299,0.2475,13.067,2.3485,49.97
2025-01-09 04:00:00+00:00,292.02,0.9415,37.21,433.6,700.01,94424.24,0.34021,0.9389,3340.3,20.36,102.21,2667.0,1.797e-05,195.38,4.7988,5.304,0.2477,13.112,2.3626,49.82
2025-01-09 05:00:00+00:00,289.54,0.9344,37.05,431.0,699.16,94472.58,0.3386,0.9352,3328.87,20.18,102.15,2672.0,1.783e-05,194.29,4.7823,5.293,0.2474,13.063,2.3489,49.67
2025-01-09 06:00:00+00:00,287.24,0.927,36.81,429.6,697.61,94095.03,0.33681,0.9283,3316.21,20.04,102.23,2675.0,1.771e-05,193.41,4.6825,5.261,0.2464,12.976,2.3307,49.24
2025-01-09 07:00:00+00:00,282.92,0.9146,36.3,423.1,690.55,93221.59,0.33176,0.9071,3288.71,19.8,101.06,2677.0,1.733e-05,190.11,4.6356,5.202,0.2433,12.772,2.3127,48.76
2025-01-09 08:00:00+00:00,286.0,0.9185,36.66,425.7,695.19,93030.87,0.33348,0.9371,3309.91,19.99,102.12,2668.0,1.763e-05,191.14,4.6336,5.242,0.2444,12.891,2.318,49.6
2025-01-09 09:00:00+00:00,286.32,0.9171,36.78,426.6,698.89,93516.62,0.33392,0.9475,3318.1,20.0,103.08,2670.0,1.766e-05,191.66,4.6366,5.266,0.2451,12.872,2.3183,49.91
2025-01-09 10:00:00+00:00,285.67,0.9088,36.67,425.8,698.98,93462.43,0.33033,0.928,3311.56,19.91,103.1,2673.0,1.759e-05,191.41,4.599,5.23,0.2446,12.824,2.3014,49.78
2025-01-09 11:00:00+00:00,284.49,0.912,36.71,427.3,699.96,93465.23,0.33019,0.9241,3301.41,19.94,103.99,2678.0,1.76e-05,191.18,4.6125,5.231,0.2449,12.839,2.304,49.6
2025-01-09 12:00:00+00:00,283.57,0.9104,36.65,426.0,698.44,93421.94,0.32908,0.9143,3296.2,19.94,103.41,2681.0,1.753e-05,190.33,4.6011,5.227,0.2447,12.846,2.2974,49.61
2025-01-09 13:00:00+00:00,275.51,0.8823,35.72,414.3,686.4,91986.42,0.31892,0.8809,3221.04,19.36,100.65,2678.0,1.677e-05,185.5,4.5205,5.12,0.2409,12.46,2.2361,48.03
2025-01-09 14:00:00+00:00,277.09,0.8977,36.3,421.9,686.93,92863.8,0.3222,0.8879,3251.3,19.5,102.46,2678.0,1.714e-05,188.78,4.6112,5.181,0.2418,12.504,2.274,48.49
